lakeID,treatment,rep,incub_days,totalCH4_umol,totalCO2_umol
NG,control,3,19.1458333333333,1.87089791798676,3.25211437626862
NG,control,3,25.0208333333333,1.71974814049151,3.12409036414394
NG,control,3,4,1.93558027214598,3.51564824245622
NG,control,3,9.97916666666667,1.89206036796308,3.41271372815415
NH,algal,1,0,0.633261950404112,2.03079675780412
NH,algal,1,10.9583333333333,1.64042288045911,3.62507224596312
NH,algal,1,19.7916666666667,2.31460182582834,4.0307449400811
NH,algal,1,24.7916666666667,2.43994309616941,4.28821954853133
NH,algal,1,4.95833333333333,1.46746773958556,3.59764758797689
NH,algal,2,0,0.706165063102841,2.2562248464764
NH,algal,2,10.9583333333333,1.50622443458218,3.43939971095038
NH,algal,2,19.7916666666667,2.25553937821127,4.16873126246871
NH,algal,2,24.7916666666667,2.27653851692148,4.18169571320123
NH,algal,2,4.95833333333333,1.41912945637877,3.51738121145297
NH,algal,3,0,0.681046037217557,2.30046435172709
NH,algal,3,10.9583333333333,1.34630093810627,3.19352532172859
NH,algal,3,19.7916666666667,2.02817853376335,3.99358310303926
NH,algal,3,24.7916666666667,2.11855829407894,4.10233416303863
NH,algal,3,4.95833333333333,1.31102859496633,3.40763540059031
NH,algalBES,1,0,0.657151317137824,2.70894940441266
NH,algalBES,1,10.9583333333333,0.955334456148862,3.73855419196823
NH,algalBES,1,19.7916666666667,1.02264044558081,3.86756845249562
NH,algalBES,1,24.7916666666667,0.934413861444618,3.82191671362297
NH,algalBES,1,4.95833333333333,1.03915209693463,4.00404068352013
NH,algalBES,2,0,0.748106501108207,2.84153892691125
NH,algalBES,2,10.9583333333333,0.827836239970015,3.2225067484295
NH,algalBES,2,19.7916666666667,0.927266471225061,3.72790499829254
NH,algalBES,2,24.7916666666667,0.840599206511798,3.6160603078039
NH,algalBES,2,4.95833333333333,0.934207396219218,3.48713662452475
NH,algalBES,3,0,0.628824864294294,2.44775301210168
NH,algalBES,3,10.9583333333333,0.74593013198957,3.05593660806198
NH,algalBES,3,19.7916666666667,0.82461075474977,3.52978299759335
NH,algalBES,3,24.7916666666667,0.71273696098954,3.23994937212477
NH,algalBES,3,4.95833333333333,0.865354579935135,3.29446253335697
NH,BES,1,0,0.677884921827938,2.60960577007583
NH,BES,1,10.9583333333333,0.786325756190768,2.50717552017967
NH,BES,1,19.7916666666667,0.951874936477429,2.90696880070871
NH,BES,1,24.7916666666667,0.884365895474605,2.88226364604237
NH,BES,1,4.95833333333333,0.96319450425074,3.12094250530732
NH,BES,2,0,0.746977141893329,2.8252052087754
NH,BES,2,10.9583333333333,0.903207009831318,2.71544338687818
NH,BES,2,19.7916666666667,1.08979102598565,3.15397082318069
NH,BES,2,24.7916666666667,1.02921179159618,3.11222903516748
NH,BES,2,4.95833333333333,1.10684764994714,3.43476836315896
NH,BES,3,0,0.606445905667225,2.28934476585445
NH,BES,3,10.9583333333333,0.791979026945231,2.41580155190777
NH,BES,3,19.7916666666667,0.980720334141674,2.87203676903816
NH,BES,3,24.7916666666667,0.856703531764852,2.68005551240982
NH,BES,3,4.95833333333333,0.917663535149194,2.87574727374766
NH,control,1,0,0.663106638692852,1.98314700473434
NH,control,1,10.9583333333333,1.21770911610336,2.65069980616604
NH,control,1,19.7916666666667,1.20894888789216,2.68138158799773
NH,control,1,24.7916666666667,0.934023777674072,2.68424271949492
NH,control,1,4.95833333333333,1.57357492419862,3.22977022967442
NH,control,2,0,0.721516560509015,2.11909840366007
NH,control,2,10.9583333333333,0.963470435447505,2.6799517382767
NH,control,2,19.7916666666667,0.957652223250798,2.66543361491803
NH,control,2,24.7916666666667,0.828014287069855,2.60178612735992
NH,control,2,4.95833333333333,1.24037556295332,3.03664901568843
NH,control,3,0,0.593600037879708,1.76157459276627
NH,control,3,10.9583333333333,0.827686929243511,2.43380031017707
NH,control,3,19.7916666666667,0.810710580118821,2.3963808255554
NH,control,3,24.7916666666667,0.721609949904558,2.53983848919321
NH,control,3,4.95833333333333,0.999619502005055,2.51908581483658
PA,algal,1,0,0.533297544101107,1.62029924054905
PA,algal,1,14,2.39189534331194,3.27654939447987
PA,algal,1,20.0833333333333,3.52941251645472,4.67681863557446
PA,algal,1,25.1666666666667,4.04404851923459,4.64553790202966
PA,algal,1,3.94791666666667,1.2510467335578,2.65971153783844
PA,algal,1,9.08333333333333,1.73453807367186,2.86775467148121
PA,algal,2,0,0.845057001696888,2.11587677887399
PA,algal,2,14,3.65486636188319,4.42531000360705
PA,algal,2,20.0833333333333,5.06055256938966,5.69505019834586
PA,algal,2,25.1666666666667,5.21609851451091,5.50028655849504
PA,algal,2,3.94791666666667,1.90550533825885,3.33272895334306
PA,algal,2,9.08333333333333,2.36975807762696,3.62459422793677
PA,algal,3,0,0.770289102799921,1.89706720952356
PA,algal,3,14,2.97088465318879,3.60728617302265
PA,algal,3,20.0833333333333,3.27400915411855,3.68964216084011
PA,algal,3,25.1666666666667,4.98831625382049,5.16609695074172
PA,algal,3,3.94791666666667,1.41525838859257,2.69575195386807
PA,algal,3,9.08333333333333,1.97319880283363,2.92720768242959
PA,algalBES,1,0,0.247480899324129,1.48137101393429
PA,algalBES,1,14,0.324258739101602,2.10538723701784
PA,algalBES,1,20.0833333333333,0.409008458058726,2.58525443576222
PA,algalBES,1,25.1666666666667,0.433852584183889,2.83682402664031
PA,algalBES,1,3.94791666666667,0.353573459401605,1.90979941828643
PA,algalBES,1,9.08333333333333,0.389794448972911,2.20427490148315
PA,algalBES,2,0,0.379744342719296,1.59493030414201
PA,algalBES,2,14,0.5417040829715,2.51017803484274
PA,algalBES,2,20.0833333333333,0.590529209476074,2.7827524261791
PA,algalBES,2,25.1666666666667,0.556288577119429,2.75517646362885
PA,algalBES,2,3.94791666666667,0.482982984768623,1.99630421341135
PA,algalBES,2,9.08333333333333,0.50813533750247,2.23008074529653
PA,algalBES,3,0,0.348166753416763,1.61969779272198
PA,algalBES,3,14,0.654893245986241,2.88531810428116
PA,algalBES,3,20.0833333333333,0.739802973481856,3.41401789134977
PA,algalBES,3,25.1666666666667,0.565572821427921,2.78340161335164
PA,algalBES,3,3.94791666666667,0.471559354415705,1.98928521819158
PA,algalBES,3,9.08333333333333,0.56435990600715,2.38573059203454
PA,BES,1,0,0.462566404997859,1.87966195125514
PA,BES,1,14,0.607508676977555,2.1911457895811
PA,BES,1,20.0833333333333,0.603374963856183,2.24068672636487
PA,BES,1,25.1666666666667,0.595362318798931,2.65054581388719
PA,BES,1,3.94791666666667,0.487278077290048,1.57372362760809
PA,BES,1,9.08333333333333,0.606421534700785,2.0372651985136
PA,BES,2,0,0.41164706723931,1.79826281821832
PA,BES,2,14,0.534299760078198,2.20555600907013
PA,BES,2,20.0833333333333,0.505459800126852,2.13831333407314
PA,BES,2,25.1666666666667,0.570364857365845,2.59679097079884
PA,BES,2,3.94791666666667,0.453066796907781,1.73546064121865
PA,BES,2,9.08333333333333,0.545035338914807,2.10912046652263
PA,BES,3,0,0.44210463897905,1.66501738347824
PA,BES,3,14,0.601914469596938,1.90705013281953
PA,BES,3,20.0833333333333,0.563899664493971,1.78858485156028
PA,BES,3,25.1666666666667,0.640662649069498,2.1283243171158
PA,BES,3,3.94791666666667,0.492392049270683,1.58967387715394
PA,BES,3,9.08333333333333,0.536319615359753,1.64627101275541
PA,control,1,0,0.556248838063374,1.43588452917803
PA,control,1,14,0.938811928221796,1.9450333225174
PA,control,1,20.0833333333333,1.36096532422763,2.70835574699113
PA,control,1,25.1666666666667,1.11698181968786,2.09026917116707
PA,control,1,3.94791666666667,0.704152344472752,1.63473241476716
PA,control,1,9.08333333333333,0.931606734520876,1.93466432009361
PA,control,2,0,0.483554713792034,1.31088617766305
PA,control,2,14,0.717617389892033,1.71644484390309
PA,control,2,20.0833333333333,0.892493409230625,2.02233641527813
PA,control,2,25.1666666666667,0.731606411378738,1.94681657840363
PA,control,2,3.94791666666667,0.664203927813042,1.64029327591504
PA,control,2,9.08333333333333,0.856311042827477,1.97811440582494
PA,control,3,0,0.565820078200829,1.48332860680175
PA,control,3,14,0.499238330043298,1.40729213745875
PA,control,3,20.0833333333333,0.88096938055166,2.0591774553569
PA,control,3,25.1666666666667,0.856144733096984,2.09118347758649
PA,control,3,3.94791666666667,0.68413837049729,1.81290108285778
PA,control,3,9.08333333333333,0.669442245032818,1.69894070546934
PE,algal,1,0,0.937423765564429,2.31316857002505
PE,algal,1,14,2.77833302138741,4.3873465439427
PE,algal,1,20.0833333333333,3.63197065041756,5.2718539262605
PE,algal,1,25.1666666666667,3.85417623559811,4.88875348649764
PE,algal,1,3.9375,1.16557193850801,2.37076667383883
PE,algal,1,9.08333333333333,1.92150612427355,3.49082620685431
PE,algal,2,0,0.936301506810036,2.15744702853079
PE,algal,2,14,2.57396792375405,4.30751536255611
PE,algal,2,20.0833333333333,3.30696860967451,5.07005066052369
PE,algal,2,25.1666666666667,3.43625861114224,4.63885355640685
PE,algal,2,3.9375,1.17020084443424,2.35075108628251
PE,algal,2,9.08333333333333,1.88953858003513,3.6289839617355
PE,algal,3,0,0.982503557114292,2.17496250074024
PE,algal,3,14,2.55849302261001,3.95854591411883
PE,algal,3,20.0833333333333,3.7000378553645,5.5041671857973
PE,algal,3,25.1666666666667,3.77087409077467,4.85893227250536
PE,algal,3,3.9375,1.3387157976954,2.54569406786459
PE,algal,3,9.08333333333333,2.19291289799979,3.8564007939086
PE,algalBES,1,0,0.875553337103757,2.63406792807994
PE,algalBES,1,14,0.901008030777713,2.77482715976521
PE,algalBES,1,20.0833333333333,1.26493490710067,3.98257269209302
PE,algalBES,1,25.1666666666667,1.22459389871428,4.06683215470172
PE,algalBES,1,3.9375,1.176663027034,3.14997534090317
PE,algalBES,1,9.08333333333333,1.33084872873716,3.6306824232824
PE,algalBES,2,0,0.593397073485272,2.20753726902069
PE,algalBES,2,14,0.8100495811397,2.99471725813344
PE,algalBES,2,20.0833333333333,0.997457351449385,3.91610463428266
PE,algalBES,2,25.1666666666667,0.803986342330162,3.38816029996983
PE,algalBES,2,3.9375,0.833321279151197,2.79901800053157
PE,algalBES,2,9.08333333333333,0.949520015171387,3.2838889371791
PE,algalBES,3,0,0.687379987774769,2.30645502236052
PE,algalBES,3,14,1.03348746734175,3.19809753334113
PE,algalBES,3,20.0833333333333,1.28826996775862,3.96291440731022
PE,algalBES,3,25.1666666666667,1.01758639948286,3.40650553150691
PE,algalBES,3,3.9375,1.02416791474638,2.99915805135836
PE,algalBES,3,9.08333333333333,1.22820465838388,3.57587758547965
PE,BES,1,0,0.784427007420418,2.00557559492136
PE,BES,1,14,1.08274494849342,2.28572124544573
PE,BES,1,20.0833333333333,1.53375937528382,3.06326294199313
PE,BES,1,25.1666666666667,1.22219103222536,2.42672762908508
PE,BES,1,3.9375,1.01990369663779,2.18270819427518
PE,BES,1,9.08333333333333,1.38188144140001,2.77018469088206
PE,BES,2,0,0.707949028962957,2.01300920022848
PE,BES,2,14,1.01105895854045,2.37510262625241
PE,BES,2,20.0833333333333,1.29943442741433,2.98839686170665
PE,BES,2,25.1666666666667,1.08205982579314,2.57192765361195
PE,BES,2,3.9375,0.955459933643888,2.1936008773832
PE,BES,2,9.08333333333333,1.20106752528911,2.80454015447154
PE,BES,3,0,0.782719779813887,2.27512303708588
PE,BES,3,14,0.925626667092226,2.23253437337987
PE,BES,3,20.0833333333333,1.25347934856103,2.95193622179297
PE,BES,3,25.1666666666667,0.939539273846308,2.3214400237429
PE,BES,3,3.9375,1.06204602850763,2.58380878992671
PE,BES,3,9.08333333333333,1.11531352550311,2.59686365537576
PE,control,1,0,0.893334405674014,1.7567261568511
PE,control,1,14,0.36070780628006,1.14799676445797
PE,control,1,20.0833333333333,1.24377348816866,2.65676706980403
PE,control,1,25.1666666666667,1.32914504176366,2.86926952943944
PE,control,1,3.9375,1.11543891234139,1.89848144374219
PE,control,1,9.08333333333333,1.57562963504862,2.80705145467061
PE,control,2,0,1.20589343194434,2.05447763373538
PE,control,2,14,1.80678474891476,2.93838606894003
PE,control,2,20.0833333333333,1.51690519348077,2.74103503613058
PE,control,2,25.1666666666667,1.33204365538818,2.76668677528568
PE,control,2,3.9375,1.13081525589623,1.7337883483632
PE,control,2,9.08333333333333,1.78163116813009,2.62727062336573
PE,control,3,0,0.925895092551946,1.6587877241481
PE,control,3,14,0.66912074118948,3.73969282128082
PE,control,3,20.0833333333333,0.126318459189273,3.92209572472578
PE,control,3,25.1666666666667,0.0653254028966545,3.42939786044065
PE,control,3,3.9375,1.28540218594796,2.08239996343503
PE,control,3,9.08333333333333,1.55407854898319,2.77850544339371
SE,algal,1,0,0.633568405418059,1.82759272523641
SE,algal,1,10.9583333333333,1.37524173129979,2.86518981912805
SE,algal,1,19.7916666666667,2.20482457672286,3.66286386667684
SE,algal,1,24.7916666666667,2.24560054422035,3.70806858725245
SE,algal,1,4.95833333333333,1.24527254837559,3.0513339211149
SE,algal,2,0,0.574874855862854,1.69064364706552
SE,algal,2,10.9583333333333,1.68487706775913,3.04171064081907
SE,algal,2,19.7916666666667,2.8461618054299,3.88780662524857
SE,algal,2,24.7916666666667,2.9357515440401,3.82753255342182
SE,algal,2,4.95833333333333,1.32896535307228,2.88504348248751
SE,algal,3,0,0.751841638833082,2.11536970389615
SE,algal,3,10.9583333333333,1.75692818248763,3.41288793263116
SE,algal,3,19.7916666666667,2.60969193789424,3.95862120290864
SE,algal,3,24.7916666666667,2.74441747426259,4.03453979759824
SE,algal,3,4.95833333333333,1.5499841410353,3.33210795079184
SE,algalBES,1,0,0.675335152226101,2.0541857800666
SE,algalBES,1,10.9583333333333,0.735186808675244,2.73038795575045
SE,algalBES,1,19.7916666666667,0.844935138575232,3.29950126266348
SE,algalBES,1,24.7916666666667,0.729003866981585,3.00116291271491
SE,algalBES,1,4.95833333333333,0.913900711129427,3.16715258756248
SE,algalBES,2,0,0.650431826320126,2.07899674683739
SE,algalBES,2,10.9583333333333,0.753126968902205,2.8087154913113
SE,algalBES,2,19.7916666666667,0.807869578284527,3.14769214469563
SE,algalBES,2,24.7916666666667,0.716757064579036,3.00537780123746
SE,algalBES,2,4.95833333333333,0.889301313744937,3.1129915540277
SE,algalBES,3,0,0.686029267701917,2.19285308291204
SE,algalBES,3,10.9583333333333,0.894499509631659,3.14680321583944
SE,algalBES,3,19.7916666666667,0.936534496536126,3.43039508639867
SE,algalBES,3,24.7916666666667,0.803630533389155,3.24875459147893
SE,algalBES,3,4.95833333333333,1.01522208332875,3.33875349765488
SE,BES,1,0,0.709605462427826,2.05110506816499
SE,BES,1,10.9583333333333,0.82793553040655,2.30208654667452
SE,BES,1,19.7916666666667,0.873752035177129,2.50142598131044
SE,BES,1,24.7916666666667,0.760328884617314,2.3641434002728
SE,BES,1,4.95833333333333,0.905147498206088,2.47979683151493
SE,BES,2,0,0.877548229859372,2.39935147224783
SE,BES,2,10.9583333333333,0.887756273117492,2.30704265952828
SE,BES,2,19.7916666666667,1.02721245045891,2.55048475090929
SE,BES,2,24.7916666666667,0.937108836739489,2.44965338064617
SE,BES,2,4.95833333333333,1.13302049136188,2.95292880940009
SE,BES,3,0,0.659099034638998,1.99201223936971
SE,BES,3,10.9583333333333,0.741446412351025,2.29720197824795
SE,BES,3,19.7916666666667,0.814347212184907,2.49688420746616
SE,BES,3,24.7916666666667,0.690421047440339,2.29085429949362
SE,BES,3,4.95833333333333,0.865937022214662,2.51248044953058
SE,control,1,0,0.653949950407732,1.70500014682156
SE,control,1,10.9583333333333,0.758749832018478,1.9706211126
SE,control,1,19.7916666666667,0.698534146732144,2.29628160461689
SE,control,1,24.7916666666667,0.5679902514015,2.23840963135751
SE,control,1,4.95833333333333,0.941287688468765,2.21818584291646
SE,control,2,0,0.556092655395496,1.53623216386357
SE,control,2,10.9583333333333,0.747615657198824,1.82794805124356
SE,control,2,19.7916666666667,0.896536527398854,2.18040985124945
SE,control,2,24.7916666666667,0.780316341837353,2.119102482861
SE,control,2,4.95833333333333,0.837164040877749,2.0005006703652
SE,control,3,0,0.499042489669975,1.38774931228959
SE,control,3,10.9583333333333,0.693496321736674,1.87969066237953
SE,control,3,19.7916666666667,0.700460846085631,1.95018116458704
SE,control,3,24.7916666666667,0.596944094441129,1.88167935508921
SE,control,3,4.95833333333333,0.925127142721722,2.27378201599167
TB,algal,1,0,1.24708213824369,3.44800609639571
TB,algal,1,15.8333333333333,1.95114588858587,6.69307010741893
TB,algal,1,20.7916666666667,2.14010236055358,6.87091613984261
TB,algal,1,26.7916666666667,2.14457668821268,6.21602372476881
TB,algal,1,5,2.00957486160637,5.06036779996175
TB,algal,2,0,1.42593759839565,3.47701375459023
TB,algal,2,15.8333333333333,3.54706304728911,5.90598384141191
TB,algal,2,20.7916666666667,3.99930763308764,6.1152593539866
TB,algal,2,26.7916666666667,3.60330084267156,5.48838012850231
TB,algal,2,5,2.48571015867639,5.25582575253449
TB,algal,3,0,1.43968608063062,3.56635234509088
TB,algal,3,15.8333333333333,3.06760660749732,5.32230624069849
TB,algal,3,20.7916666666667,3.44482374389253,5.59571920551334
TB,algal,3,26.7916666666667,3.23888329797329,5.20520467082909
TB,algal,3,5,1.77258767181163,3.85842209645929
TB,algalBES,1,0,1.23820380117148,3.66224309578441
TB,algalBES,1,15.8333333333333,1.72459239381023,4.38994959284498
TB,algalBES,1,20.7916666666667,1.70572859324709,4.3703742084982
TB,algalBES,1,26.7916666666667,1.53907346183108,4.25597455632429
TB,algalBES,1,5,1.5424137990193,4.15548769195414
TB,algalBES,2,0,1.27291821698605,3.63140503249395
TB,algalBES,2,15.8333333333333,2.09107133564128,4.94669388937644
TB,algalBES,2,20.7916666666667,2.06341651825106,4.83451880514279
TB,algalBES,2,26.7916666666667,1.7637531302565,4.42763035715741
TB,algalBES,2,5,1.86128264516506,4.86590698850344
TB,algalBES,3,0,1.21145537305481,3.33538461511437
TB,algalBES,3,15.8333333333333,1.97916266443096,4.85137994308664
TB,algalBES,3,20.7916666666667,2.00316705238107,4.91668048738675
TB,algalBES,3,26.7916666666667,1.66760426876687,4.42352373877585
TB,algalBES,3,5,1.62478046518718,4.27163571524043
TB,BES,1,0,1.24864784704752,3.58801665866024
TB,BES,1,15.8333333333333,2.04489432870313,4.27194651541723
TB,BES,1,20.7916666666667,1.97200586071733,4.16428804749575
TB,BES,1,26.7916666666667,1.65119253434716,3.72306888923203
TB,BES,1,5,1.50488353015823,3.6559428630646
TB,BES,2,0,1.32542290583556,3.88052382183272
TB,BES,2,15.8333333333333,1.8401577765637,3.99620827312062
TB,BES,2,20.7916666666667,1.83264624301538,4.00429359710834
TB,BES,2,26.7916666666667,1.5445953593649,3.61193854784299
TB,BES,2,5,1.49453936970369,3.68482503508726
TB,BES,3,0,1.37676339759014,3.84208623097544
TB,BES,3,15.8333333333333,2.03875421888209,4.08313709028611
TB,BES,3,20.7916666666667,2.03785766660332,4.05414731843798
TB,BES,3,26.7916666666667,1.69690392243518,3.63940240452944
TB,BES,3,5,1.6989638839094,3.91911722271736
TB,control,1,0,1.28847787855619,3.05037830857742
TB,control,1,15.8333333333333,2.39033500202848,4.13205442183908
TB,control,1,20.7916666666667,2.49124181925374,4.26874113460227
TB,control,1,26.7916666666667,2.18276496281951,3.94081772080313
TB,control,1,5,1.9655049443178,3.95390534156675
TB,control,2,0,1.46117111729002,3.32386809345567
TB,control,2,15.8333333333333,2.51774175989741,4.26604203616751
TB,control,2,20.7916666666667,2.58839346686236,4.26835027835827
TB,control,2,26.7916666666667,2.26864993704617,3.84823476749625
TB,control,2,5,2.13648420685427,4.12139140964583
TB,control,3,0,1.608715458974,3.2682634433679
TB,control,3,15.8333333333333,2.40519013639004,3.78791629972396
TB,control,3,20.7916666666667,2.48299159419344,3.8556539083117
TB,control,3,26.7916666666667,2.15489347935875,3.64039217447303
TB,control,3,5,2.01055986710754,3.60440137246183
TF,algal,1,0,0.657883208128563,1.19515627934011
TF,algal,1,10.0590277777778,1.47741009961331,1.77702662429029
TF,algal,1,15.8958333333333,2.01288447025095,2.70474468856074
TF,algal,1,20.8958333333333,2.26843447642766,2.86902740018797
TF,algal,1,26.2291666666667,2.69331123181019,2.9198456937434
TF,algal,1,4.6875,1.16886658950726,1.60614028837579
TF,algal,2,0,0.459971998171788,1.02542979724569
TF,algal,2,10.0590277777778,1.18390665565008,1.63408791494781
TF,algal,2,15.8958333333333,1.56884972857825,2.49084093124695
TF,algal,2,20.8958333333333,1.85324913848538,2.43396348990583
TF,algal,2,26.2291666666667,2.25053533278701,2.68368827227349
TF,algal,2,4.6875,0.852205072651975,1.40565861448555
TF,algal,3,0,0.604458781844286,1.18476092077675
TF,algal,3,10.0590277777778,1.38181210173217,1.68107396703165
TF,algal,3,15.8958333333333,1.83123956630226,2.17567835217206
TF,algal,3,20.8958333333333,2.25977449997725,2.41881064795512
TF,algal,3,26.2291666666667,2.26109541895573,2.2639221827387
TF,algal,3,4.6875,1.0657414777527,1.5185205554267
TF,algalBES,1,0,0.251635174871153,1.04491394246195
TF,algalBES,1,10.0590277777778,0.395384787339756,1.55621251251347
TF,algalBES,1,15.8958333333333,0.335763291337474,1.47545169797995
TF,algalBES,1,20.8958333333333,0.355487963305536,1.65861597623823
TF,algalBES,1,26.2291666666667,0.266289726815715,1.44465839275364
TF,algalBES,1,4.6875,0.328114897308691,1.37232286462398
TF,algalBES,2,0,0.480102020058635,1.22008844915052
TF,algalBES,2,10.0590277777778,0.867859498668249,1.75523836847256
TF,algalBES,2,15.8958333333333,0.667256873412804,2.07603590073042
TF,algalBES,2,20.8958333333333,0.662997830116777,2.3518387653539
TF,algalBES,2,26.2291666666667,0.507113018968604,1.91732403093751
TF,algalBES,2,4.6875,0.70598542390777,1.47086254326717
TF,algalBES,3,0,0.5423936478859,1.40666447193794
TF,algalBES,3,10.0590277777778,0.868756824672149,1.85496887050988
TF,algalBES,3,15.8958333333333,0.718407485211214,2.26013304705332
TF,algalBES,3,20.8958333333333,0.649881347464912,2.36440593032052
TF,algalBES,3,26.2291666666667,0.53955412982701,2.12302525117299
TF,algalBES,3,4.6875,0.731986924746065,1.60098376989834
TF,BES,1,0,0.406005011597114,1.03531254076153
TF,BES,1,10.0590277777778,0.677212970379559,1.16507932189343
TF,BES,1,15.8958333333333,0.631049170643831,1.14487672422688
TF,BES,1,20.8958333333333,0.732570510009262,1.27786247009364
TF,BES,1,26.2291666666667,0.525477301206439,0.999477044731333
TF,BES,1,4.6875,0.583112584880478,1.12188592656815
TF,BES,2,0,0.479803790973404,1.12330511857894
TF,BES,2,10.0590277777778,0.898905671309239,1.58405946417141
TF,BES,2,15.8958333333333,0.729621605946952,1.89691199953465
TF,BES,2,20.8958333333333,0.734735789526076,2.11089614411233
TF,BES,2,26.2291666666667,0.503724731944439,1.7004702749112
TF,BES,2,4.6875,0.719449384770363,1.36748458662124
TF,BES,3,0,0.376246284757026,0.941515888488951
TF,BES,3,10.0590277777778,0.645886951107055,1.16226200451147
TF,BES,3,15.8958333333333,0.504263207222622,1.59506987658708
TF,BES,3,20.8958333333333,0.528757691794661,2.03941068142417
TF,BES,3,26.2291666666667,0.346501426449539,1.61015702806324
TF,BES,3,4.6875,0.558762137221338,1.08202364304945
TF,control,1,0,1.22409265189099,1.33418068907769
TF,control,1,10.0590277777778,1.38138123352239,1.51186371746529
TF,control,1,15.8958333333333,1.26368417538205,2.07701140813311
TF,control,1,20.8958333333333,1.39367965340194,2.19284604274624
TF,control,1,26.2291666666667,1.5442096600649,1.98866650130641
TF,control,1,4.6875,1.1114977072852,1.27561448940942
TF,control,2,0,0.691350708793217,1.09164060166674
TF,control,2,10.0590277777778,1.26917602583757,1.29746066880704
TF,control,2,15.8958333333333,1.29030486224282,2.01524101686579
TF,control,2,20.8958333333333,1.23352428836523,1.90538163224286
TF,control,2,26.2291666666667,1.10661280220078,1.66848570111742
TF,control,2,4.6875,1.13396408297325,1.33283896214608
TF,control,3,0,0.683219159694249,0.923383617447402
TF,control,3,10.0590277777778,1.01549819609212,1.05371868859583
TF,control,3,15.8958333333333,1.04011271134264,1.47278814466801
TF,control,3,20.8958333333333,1.07750521224462,1.46755023300615
TF,control,3,26.2291666666667,0.886547723403135,1.33683522386025
TF,control,3,4.6875,1.0060815569598,1.11434405402055
TR,algal,1,0,1.38966259425906,3.51569214058451
TR,algal,1,15.8333333333333,2.24870755934474,4.18385996865212
TR,algal,1,20.7916666666667,2.34015257211366,4.33897371336049
TR,algal,1,26.7916666666667,2.15118880225711,4.1314443797645
TR,algal,1,5,2.1654569415103,4.81841187451716
TR,algal,2,0,1.29193121386849,3.38484174859337
TR,algal,2,15.8333333333333,1.98610586390111,3.99659755336925
TR,algal,2,20.7916666666667,2.07403703576548,4.18272146615771
TR,algal,2,26.7916666666667,1.83345198082007,3.98578919438303
TR,algal,2,5,1.96935594718096,4.57053381558247
TR,algal,3,0,1.21604573185233,3.15272978962686
TR,algal,3,15.8333333333333,1.93113299963958,3.92217291597992
TR,algal,3,20.7916666666667,1.94691870306045,3.94211999405652
TR,algal,3,26.7916666666667,1.73516463325561,3.79539039280453
TR,algal,3,5,1.77531165992173,4.24318583642297
TR,algalBES,1,0,0.810890176862574,2.48754066360179
TR,algalBES,1,15.8333333333333,1.21474858434569,2.9704600060414
TR,algalBES,1,20.7916666666667,1.26526819111059,3.19068654249428
TR,algalBES,1,26.7916666666667,1.11960270091929,3.14193911222518
TR,algalBES,1,5,1.12304262312573,2.95661034768775
TR,algalBES,2,0,0.854922126862786,2.56156523078357
TR,algalBES,2,15.8333333333333,1.31886244107604,3.11269364835269
TR,algalBES,2,20.7916666666667,1.35780493502003,3.29986802358143
TR,algalBES,2,26.7916666666667,1.1716979095474,3.14994060594727
TR,algalBES,2,5,1.21924563052535,3.18236258988404
TR,algalBES,3,0,0.816458104102287,2.50566999776433
TR,algalBES,3,15.8333333333333,1.23855528276117,3.09557830672519
TR,algalBES,3,20.7916666666667,1.18353060245526,3.09306043606673
TR,algalBES,3,26.7916666666667,1.03678375644801,3.12440645477902
TR,algalBES,3,5,1.06646848840287,2.91910427020862
TR,BES,1,0,1.03241566478059,2.87397781829861
TR,BES,1,15.8333333333333,1.50818158232509,3.03535899351826
TR,BES,1,20.7916666666667,1.49252474740013,2.97291975851635
TR,BES,1,26.7916666666667,1.22472116027831,2.65296755304453
TR,BES,1,5,1.59918830142629,3.77495573211933
TR,BES,2,0,0.868537431010642,2.22013864959562
TR,BES,2,15.8333333333333,1.20062529975958,2.26977785040642
TR,BES,2,20.7916666666667,1.21756096248424,2.29646386195236
TR,BES,2,26.7916666666667,1.04617017381167,2.15384527970466
TR,BES,2,5,1.10652703961481,2.45435373547902
TR,BES,3,0,0.876184196027621,2.53670268798617
TR,BES,3,15.8333333333333,1.3417297376222,2.73787853142475
TR,BES,3,20.7916666666667,1.26506036599187,2.55741695547357
TR,BES,3,26.7916666666667,1.08638636861919,2.45680401070695
TR,BES,3,5,1.14475031076152,2.79044144617167
TR,control,1,0,1.41778462135859,3.32719758237291
TR,control,1,15.8333333333333,2.01913738161142,3.53620515286226
TR,control,1,20.7916666666667,2.12729574344425,3.68134192527357
TR,control,1,26.7916666666667,1.75365645773058,3.24091590508097
TR,control,1,5,2.12211531805081,4.28589531562247
TR,control,2,0,1.26707247956308,3.15967392148869
TR,control,2,15.8333333333333,2.10668870978293,3.7800504640138
TR,control,2,20.7916666666667,2.16345292942045,3.82244975259431
TR,control,2,26.7916666666667,1.84631051901579,3.54105541559809
TR,control,2,5,2.12116121645861,4.52779645095033
TR,control,3,0,1.13586979991021,2.82093772597529
TR,control,3,15.8333333333333,1.80921483048179,3.25139222801079
TR,control,3,20.7916666666667,1.88148712230802,3.35531677483717
TR,control,3,26.7916666666667,1.55101716225358,3.03953603885762
TR,control,3,5,1.86332381736501,4.0417770667077
